itr,err
879,  4.7049930126345559e-03
880,  4.6938510831250769e-03
881,  4.6827331884304350e-03
882,  4.6716392698417297e-03
883,  4.6605692688283075e-03
884,  4.6495231270372054e-03
885,  4.6385007862923639e-03
886,  4.6275021885939264e-03
887,  4.6165272761175642e-03
888,  4.6055759912137194e-03
889,  4.5946482764069709e-03
890,  4.5837440743952884e-03
891,  4.5728633280493723e-03
892,  4.5620059804119600e-03
893,  4.5511719746971118e-03
894,  4.5403612542896021e-03
895,  4.5295737627441754e-03
896,  4.5188094437849146e-03
897,  4.5080682413045116e-03
898,  4.4973500993637262e-03
899,  4.4866549621905604e-03
900,  4.4759827741797462e-03
901,  4.4653334798919727e-03
902,  4.4547070240533362e-03
903,  4.4441033515546097e-03
904,  4.4335224074506328e-03
905,  4.4229641369596950e-03
906,  4.4124284854628404e-03
907,  4.4019153985032661e-03
908,  4.3914248217857121e-03
909,  4.3809567011757556e-03
910,  4.3705109826992512e-03
911,  4.3600876125417199e-03
912,  4.3496865370476652e-03
913,  4.3393077027200138e-03
914,  4.3289510562194659e-03
915,  4.3186165443638907e-03
916,  4.3083041141277591e-03
917,  4.2980137126414656e-03
918,  4.2877452871908040e-03
919,  4.2774987852163141e-03
920,  4.2672741543126856e-03
921,  4.2570713422282695e-03
922,  4.2468902968643262e-03
923,  4.2367309662745137e-03
924,  4.2265932986643865e-03
925,  4.2164772423906394e-03
926,  4.2063827459607218e-03
927,  4.1963097580320985e-03
928,  4.1862582274118107e-03
929,  4.1762281030557780e-03
930,  4.1662193340683516e-03
931,  4.1562318697016968e-03
932,  4.1462656593551890e-03
